frame,x0,y0,z0,v0,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x31,y31,z31,v31,x32,y32,z32,v32,elbow,shoulder,hip,knee,ankle
43,0.9073807597160339,0.7153676152229309,-0.027306294068694115,0.9998966455459595,0.8368389010429382,0.5519047379493713,0.21122437715530396,0.9996997117996216,0.8347842693328857,0.5846718549728394,-0.23045136034488678,0.9999531507492065,0.7338858842849731,0.6004771590232849,0.2653324604034424,0.1677645444869995,0.7292788624763489,0.6638613939285278,-0.30237656831741333,0.9884690642356873,0.7677043676376343,0.766126811504364,0.18998464941978455,0.2566884458065033,0.7721773386001587,0.8564421534538269,-0.2350778430700302,0.957046389579773,0.5980181097984314,0.612008273601532,0.13814760744571686,0.9989492297172546,0.5829952955245972,0.6264452934265137,-0.13775469362735748,0.9996781945228577,0.4121159315109253,0.6799823641777039,0.17569755017757416,0.43581148982048035,0.40302518010139465,0.7038997411727905,-0.11428853124380112,0.9601839780807495,0.24637214839458466,0.6824693083763123,0.3085879683494568,0.6660188436508179,0.22840112447738647,0.6990708112716675,-0.022106675431132317,0.9625046253204346,0.23781530559062958,0.7763837575912476,0.23123274743556976,0.8004646897315979,0.20142993330955505,0.8111928105354309,-0.11713938415050507,0.9587846994400024,114.33198201856943,27.474244003196684,166.1295172478175,155.12659163539837,101.94102927062237
44,0.9079331755638123,0.6982712149620056,-0.03489186242222786,0.9998964071273804,0.8367760181427002,0.5402369499206543,0.21214863657951355,0.9996950030326843,0.8341997861862183,0.5751017928123474,-0.24372237920761108,0.9999526143074036,0.7289350628852844,0.5894187092781067,0.27174532413482666,0.16636840999126434,0.7233477234840393,0.6593993306159973,-0.30714523792266846,0.9887131452560425,0.7674506902694702,0.7616000175476074,0.1921634078025818,0.2582317292690277,0.7667223811149597,0.8580242991447449,-0.24591992795467377,0.9577873349189758,0.5979275107383728,0.6106871366500854,0.14416852593421936,0.998927891254425,0.5825604796409607,0.6299836039543152,-0.14387908577919006,0.9996768236160278,0.41209059953689575,0.673063337802887,0.20682792365550995,0.4296293556690216,0.401205450296402,0.7036272287368774,-0.1079629510641098,0.9595621824264526,0.24641995131969452,0.6772730946540833,0.3589550256729126,0.6584535241127014,0.22639602422714233,0.6983187198638916,-0.009191806428134441,0.96140456199646,0.24162229895591736,0.7698529958724976,0.29341599345207214,0.7963942885398865,0.20175987482070923,0.8108899593353271,-0.10736990720033646,0.9578638076782227,114.93169966640241,24.951251510548932,170.19599559971252,156.15601383901392,100.60460090958941
45,0.9087715744972229,0.6696556210517883,-0.035024311393499374,0.9999032616615295,0.8337631225585938,0.5162995457649231,0.19406244158744812,0.9997053146362305,0.8265324234962463,0.5634651184082031,-0.2599097192287445,0.9999541640281677,0.7274128198623657,0.5867303609848022,0.2753135561943054,0.16339240968227386,0.720593273639679,0.6533621549606323,-0.324496865272522,0.9891620874404907,0.764919638633728,0.7539438605308533,0.21484015882015228,0.25967875123023987,0.7639234662055969,0.8580078482627869,-0.27621668577194214,0.9596169590950012,0.5940132737159729,0.604786217212677,0.14317378401756287,0.9989712238311768,0.576133131980896,0.6303236484527588,-0.14287719130516052,0.9996926784515381,0.41061460971832275,0.6679734587669373,0.22307923436164856,0.44255930185317993,0.3979649245738983,0.7028608918190002,-0.08464643359184265,0.9618004560470581,0.246397465467453,0.6766718626022339,0.3791251480579376,0.6698096990585327,0.226834237575531,0.7009966373443604,0.03845575079321861,0.9628310799598694,0.2429014891386032,0.7662330269813538,0.3246093988418579,0.802448034286499,0.20216971635818481,0.8118720054626465,-0.04316805303096771,0.9585827589035034,118.36112066943777,25.370715253230212,172.78796062919037,157.21910630052017,101.91662612702282
46,0.9109367728233337,0.6359792947769165,-0.03519423305988312,0.9999017715454102,0.8281432390213013,0.48856285214424133,0.2118697464466095,0.9996967911720276,0.8229025602340698,0.5426281094551086,-0.260172039270401,0.9999527335166931,0.7279691696166992,0.5790706276893616,0.275369793176651,0.16435402631759644,0.7226011753082275,0.6493251919746399,-0.3381792902946472,0.9895501136779785,0.764594316482544,0.7563968300819397,0.18640188872814178,0.2651369869709015,0.7643576264381409,0.8621421456336975,-0.3091193735599518,0.9612498879432678,0.5933403372764587,0.5983074903488159,0.14698010683059692,0.998971700668335,0.5752600431442261,0.6302078366279602,-0.14671899378299713,0.9996960163116455,0.410496324300766,0.6651533246040344,0.2135901153087616,0.4420676827430725,0.39779868721961975,0.7028271555900574,-0.10723868012428284,0.9614195227622986,0.2443302571773529,0.6777214407920837,0.3587900400161743,0.6715812683105469,0.22330127656459808,0.7042468786239624,0.00040073771378956735,0.9630664587020874,0.24501566588878632,0.7684244513511658,0.2996274530887604,0.8034750819206238,0.2035800963640213,0.8136065006256104,-0.09966984391212463,0.9585549235343933,125.6675402559583,27.29627311863682,177.19802851508643,158.20690157788323,100.68806383507369
47,0.9108491539955139,0.5947903394699097,-0.03201592341065407,0.9999029636383057,0.8209311962127686,0.4664004445075989,0.2318802773952484,0.9996919631958008,0.8221357464790344,0.511868417263031,-0.25375717878341675,0.999950110912323,0.7274874448776245,0.5808015465736389,0.28404727578163147,0.1703071892261505,0.7270679473876953,0.6508719325065613,-0.33379390835762024,0.9898829460144043,0.7594633102416992,0.7567582130432129,0.18471436202526093,0.2766416370868683,0.7646548748016357,0.8631754517555237,-0.2968393862247467,0.9624285697937012,0.5933312773704529,0.5901768803596497,0.14834585785865784,0.9989519715309143,0.5795155763626099,0.6275917291641235,-0.14808937907218933,0.9996879696846008,0.41179946064949036,0.6612640619277954,0.19373516738414764,0.4478892982006073,0.40326449275016785,0.7010504603385925,-0.1292153149843216,0.9617829322814941,0.24415789544582367,0.6776853203773499,0.3388357162475586,0.678101122379303,0.2253699153661728,0.7042235732078552,-0.0357009656727314,0.9643681645393372,0.23854133486747742,0.7697591185569763,0.26541468501091003,0.8068496584892273,0.2085970938205719,0.8123039603233337,-0.14295178651809692,0.9596318602561951,135.58943673135,30.1331411286972,177.1035831746854,158.39200010125265,99.84264152482214
48,0.9070705771446228,0.5627261400222778,-0.03210402652621269,0.9999041557312012,0.8160232901573181,0.4483548700809479,0.22655026614665985,0.9996888637542725,0.8151670694351196,0.48771679401397705,-0.24540026485919952,0.9999490976333618,0.7268425822257996,0.5771549344062805,0.28387248516082764,0.1735050231218338,0.7277234196662903,0.6506586074829102,-0.31861093640327454,0.990240752696991,0.7587020993232727,0.7670436501502991,0.18678733706474304,0.28432029485702515,0.7650508284568787,0.8661985397338867,-0.2960573732852936,0.9636194705963135,0.5886598229408264,0.5899621248245239,0.14777231216430664,0.9989539384841919,0.5761452913284302,0.6246723532676697,-0.1474924236536026,0.9996893405914307,0.40597793459892273,0.6585184335708618,0.1834413856267929,0.452155202627182,0.3996647894382477,0.6979206204414368,-0.12899190187454224,0.9621687531471252,0.2369571030139923,0.6777327656745911,0.3183172345161438,0.6841767430305481,0.22076691687107086,0.7044467926025391,-0.048488687723875046,0.9659328460693359,0.23567232489585876,0.7697675824165344,0.24851734936237335,0.8104897737503052,0.2068144828081131,0.8133258819580078,-0.15253616869449615,0.961043119430542,141.9526191753789,31.969316803407306,172.72037604165783,159.5438219685554,99.39116813514649
49,0.9038038849830627,0.532095730304718,-0.046668827533721924,0.9999050498008728,0.8106463551521301,0.43331989645957947,0.2117309421300888,0.9996948838233948,0.8115877509117126,0.46256962418556213,-0.2521510124206543,0.9999495148658752,0.7269318699836731,0.577852725982666,0.27102380990982056,0.17926384508609772,0.7273978590965271,0.6397855877876282,-0.3193484842777252,0.990523636341095,0.7503721117973328,0.7669026255607605,0.1754537969827652,0.29850250482559204,0.7597246766090393,0.8587211966514587,-0.2936835289001465,0.9648244976997375,0.5813605785369873,0.576575756072998,0.14770324528217316,0.9989902973175049,0.5740138292312622,0.6074244976043701,-0.14735326170921326,0.9996989369392395,0.4061785042285919,0.6580710411071777,0.18135719001293182,0.4599207639694214,0.3991629481315613,0.692933201789856,-0.1262715607881546,0.9634578824043274,0.2374156266450882,0.677320122718811,0.32675158977508545,0.6936912536621094,0.22061872482299805,0.7020949125289917,-0.040528956800699234,0.967965304851532,0.23541682958602905,0.7623445987701416,0.2660638988018036,0.8167189955711365,0.20613369345664978,0.8113207221031189,-0.14276592433452606,0.9629969000816345,146.18777677461372,33.21891132159709,174.67729118730188,156.87322444934043,100.49115323248824
50,0.9030841588973999,0.5195930600166321,-0.05603254586458206,0.9998976588249207,0.8026400804519653,0.42351779341697693,0.21086232364177704,0.9996929168701172,0.8057271838188171,0.44890353083610535,-0.2635360062122345,0.9999482035636902,0.7258417010307312,0.5783376693725586,0.263749897480011,0.18389618396759033,0.7274187803268433,0.6330558061599731,-0.33129027485847473,0.9906805157661438,0.74650639295578,0.7655832171440125,0.1594914048910141,0.3094504475593567,0.7601912617683411,0.8571803569793701,-0.30390772223472595,0.9656559228897095,0.5783589482307434,0.5670076608657837,0.14958807826042175,0.9990008473396301,0.5718705654144287,0.5955609083175659,-0.14936815202236176,0.9996987581253052,0.403335839509964,0.6580865979194641,0.18409280478954315,0.4605464041233063,0.3974624276161194,0.6929225325584412,-0.12665659189224243,0.9638592600822449,0.23743535578250885,0.677984356880188,0.3428936004638672,0.699523389339447,0.2187533676624298,0.7034030556678772,-0.03758343309164047,0.9694902300834656,0.23206427693367004,0.7628558278083801,0.27614089846611023,0.8209663033485413,0.20621797442436218,0.8119621276855469,-0.14094451069831848,0.964493989944458,148.64183736954675,34.871623909315154,177.05885210234393,154.18098793244047,99.94260778955238
51,0.9029944539070129,0.49873271584510803,-0.07860401272773743,0.9998921751976013,0.7968170046806335,0.4032380282878876,0.1832866668701172,0.9996960163116455,0.7973138689994812,0.43548065423965454,-0.2856680750846863,0.9999473094940186,0.7259343862533569,0.5888857841491699,0.24156910181045532,0.19076339900493622,0.7271919250488281,0.6338964104652405,-0.3425999879837036,0.9908576607704163,0.7470056414604187,0.7712860703468323,0.14581850171089172,0.32439181208610535,0.7605659365653992,0.8573138117790222,-0.3099535405635834,0.9668317437171936,0.5673377513885498,0.5496190786361694,0.14919035136699677,0.9990450739860535,0.5594809055328369,0.5793596506118774,-0.1489662230014801,0.999708890914917,0.39952829480171204,0.6500272750854492,0.21768562495708466,0.4667668044567108,0.396466463804245,0.6901886463165283,-0.09492521733045578,0.9648126363754272,0.23691383004188538,0.6797043681144714,0.39480987191200256,0.7101189494132996,0.21814332902431488,0.704872190952301,0.027884135022759438,0.9711983799934387,0.23573218286037445,0.7607944011688232,0.33402219414711,0.8280884027481079,0.20765420794487,0.811913788318634,-0.07647333294153214,0.9661248326301575,152.03785457719638,39.365135667367106,176.94185172239497,150.49368164370009,100.30331509485401
52,0.8979388475418091,0.4875832498073578,-0.07118569314479828,0.9998762011528015,0.7943375110626221,0.4000793397426605,0.1831004023551941,0.9996911287307739,0.7936931252479553,0.4168238639831543,-0.28192344307899475,0.9999443292617798,0.7266033291816711,0.5945420265197754,0.2344232201576233,0.1973702609539032,0.7300268411636353,0.6340177655220032,-0.348329097032547,0.9908698797225952,0.7477381229400635,0.779977560043335,0.13191920518875122,0.33616209030151367,0.75967937707901,0.8558276891708374,-0.3206465542316437,0.9675230383872986,0.5664228796958923,0.5460244417190552,0.14823955297470093,0.9990761876106262,0.5589283108711243,0.5606967210769653,-0.14807406067848206,0.9997124671936035,0.40013331174850464,0.6502800583839417,0.21683292090892792,0.4742219150066376,0.3965054154396057,0.6834650039672852,-0.10004047304391861,0.9653946161270142,0.23769016563892365,0.6796318292617798,0.37658897042274475,0.7189885973930359,0.21812640130519867,0.7044529318809509,0.011852888390421867,0.9725478887557983,0.2364155799150467,0.7608317136764526,0.3164864480495453,0.8334817886352539,0.20831219851970673,0.8112807869911194,-0.09269463270902634,0.9673300385475159,156.0455444479837,42.16195398097928,174.40709180137597,149.62382660263677,101.95888227508372
53,0.8956462144851685,0.4749757647514343,-0.07413379102945328,0.9998584985733032,0.7908408045768738,0.3898559808731079,0.18223577737808228,0.9996832609176636,0.7899633646011353,0.41069746017456055,-0.29220059514045715,0.9999414682388306,0.7269015908241272,0.5940472483634949,0.23376433551311493,0.20003877580165863,0.7316591739654541,0.6313547492027283,-0.3647729158401489,0.990925133228302,0.7484439015388489,0.7798724174499512,0.126956507563591,0.3445582389831543,0.7611585259437561,0.8557041883468628,-0.34050852060317993,0.9682956337928772,0.5625067949295044,0.5416398644447327,0.14882653951644897,0.9991052150726318,0.555586040019989,0.5554316639900208,-0.1486828625202179,0.9997180104255676,0.39940541982650757,0.6493544578552246,0.22199834883213043,0.4778280258178711,0.3930320739746094,0.6703245639801025,-0.09651370346546173,0.9657407999038696,0.23772962391376495,0.6795727014541626,0.39705440402030945,0.7256863713264465,0.21812690794467926,0.7028893828392029,0.0251274686306715,0.9737085700035095,0.2366352081298828,0.7610363960266113,0.3334694504737854,0.8380586504936218,0.20843744277954102,0.8107677698135376,-0.08204896748065948,0.9683470129966736,157.70555958570557,43.503556068565615,176.42704215664958,155.29075584581707,105.67849377714921
54,0.8910946249961853,0.45911380648612976,-0.07480116933584213,0.9998375177383423,0.7875059843063354,0.37701818346977234,0.18037261068820953,0.9996657371520996,0.7842673659324646,0.398480623960495,-0.28597408533096313,0.9999361038208008,0.7318381667137146,0.5900118947029114,0.23064279556274414,0.20768441259860992,0.7333654761314392,0.6303978562355042,-0.35630613565444946,0.9908428192138672,0.7490381598472595,0.7801963090896606,0.12672536075115204,0.35457396507263184,0.7612150311470032,0.855541467666626,-0.3283083140850067,0.9686493277549744,0.5566703081130981,0.5242282748222351,0.14652733504772186,0.999108076095581,0.5518261194229126,0.5403600335121155,-0.1464134156703949,0.9997119903564453,0.3969535529613495,0.6453040838241577,0.2150753140449524,0.4812542498111725,0.3912090063095093,0.6689346432685852,-0.09934449940919876,0.9651954174041748,0.23773421347141266,0.6796118021011353,0.39443454146385193,0.7300084233283997,0.2173941433429718,0.7029169797897339,0.016083545982837677,0.9744901657104492,0.23512938618659973,0.7614591121673584,0.3264884948730469,0.8408886790275574,0.2063940167427063,0.8104982376098633,-0.08948815613985062,0.9690419435501099,160.56633570926513,46.22228667375128,172.7139936046798,152.38188030400488,106.89955558695635
55,0.8908303380012512,0.44212183356285095,-0.07284316420555115,0.9998006224632263,0.7876142263412476,0.3675733208656311,0.18266551196575165,0.9996293187141418,0.7832467555999756,0.3786689043045044,-0.2834038734436035,0.9999274015426636,0.7355220913887024,0.5756639838218689,0.23374082148075104,0.21452642977237701,0.7358015179634094,0.6160207390785217,-0.35414454340934753,0.990809977054596,0.7513596415519714,0.7804898023605347,0.13102670013904572,0.36112892627716064,0.7609678506851196,0.8548904657363892,-0.32694727182388306,0.96901535987854,0.5557690858840942,0.5099548101425171,0.1458648145198822,0.9990816712379456,0.5502141118049622,0.5221520066261292,-0.14569853246212006,0.9996951222419739,0.3970275819301605,0.6420499086380005,0.20394223928451538,0.48255130648612976,0.39133673906326294,0.6668747663497925,-0.10742871463298798,0.9642077684402466,0.23749221861362457,0.6796186566352844,0.35378339886665344,0.7328765392303467,0.21723274886608124,0.7009844779968262,0.0015699726063758135,0.9747695922851562,0.23468051850795746,0.7629719972610474,0.2877553105354309,0.8422882556915283,0.20506863296031952,0.8104208111763,-0.09727787971496582,0.9691673517227173,162.67847936343483,47.07522360362108,169.2856738751467,148.7516120482398,107.4263566246399
56,0.8870649933815002,0.43114060163497925,-0.07157682627439499,0.9997571706771851,0.785169243812561,0.3593543469905853,0.1829615980386734,0.9995856881141663,0.7823318243026733,0.36731988191604614,-0.2821413278579712,0.9999209046363831,0.7355402708053589,0.5710181593894958,0.23401519656181335,0.21890638768672943,0.7370026707649231,0.6133161783218384,-0.3558972179889679,0.9908373951911926,0.752109944820404,0.7801811695098877,0.12992896139621735,0.3632878363132477,0.7581402063369751,0.8496968150138855,-0.335853636264801,0.9692539572715759,0.5562916994094849,0.5064323544502258,0.14526772499084473,0.9990410208702087,0.5496195554733276,0.5179765820503235,-0.14506782591342926,0.9996801614761353,0.3974722921848297,0.6304777264595032,0.19678401947021484,0.47860801219940186,0.39095598459243774,0.6566076278686523,-0.10904715210199356,0.9627725481987,0.2373974770307541,0.6799812912940979,0.3401254117488861,0.7302990555763245,0.21726712584495544,0.7028139233589172,-0.016677746549248695,0.9746268391609192,0.238844096660614,0.7648797631263733,0.26848289370536804,0.8403922915458679,0.20798873901367188,0.8127381205558777,-0.125660240650177,0.9687028527259827,164.44600306342272,46.64133312811891,171.76694450774175,153.74915956825015,109.72100904664445
57,0.886735200881958,0.42191749811172485,-0.07070208340883255,0.9997090697288513,0.7766150832176208,0.34932807087898254,0.18705707788467407,0.9995377659797668,0.7836324572563171,0.35385075211524963,-0.2862113416194916,0.9999122023582458,0.7359567284584045,0.5622109174728394,0.23552311956882477,0.22262446582317352,0.7370116114616394,0.5897738337516785,-0.36483755707740784,0.9907903075218201,0.7528525590896606,0.777492105960846,0.12877681851387024,0.36523085832595825,0.7561928629875183,0.838988184928894,-0.3429810404777527,0.9692841172218323,0.5566053986549377,0.502336323261261,0.1454743891954422,0.9990001916885376,0.5483621954917908,0.5047762989997864,-0.1453000009059906,0.9996622204780579,0.3975839614868164,0.6233829259872437,0.19566068053245544,0.4754600524902344,0.39050912857055664,0.6456204652786255,-0.11299080401659012,0.9615455865859985,0.23701457679271698,0.680937647819519,0.3396913409233093,0.7277156710624695,0.21724016964435577,0.7028155326843262,-0.02205648273229599,0.974298894405365,0.2403148114681244,0.7732243537902832,0.26904675364494324,0.8381250500679016,0.20730024576187134,0.8137714266777039,-0.13196317851543427,0.9680075645446777,164.4171592602333,46.14248141246587,170.9331510960216,156.52344530966235,113.38568111483629
58,0.884581446647644,0.4189791977405548,-0.09437768906354904,0.9996888041496277,0.7787485718727112,0.3450355529785156,0.16287025809288025,0.9995225667953491,0.7803906798362732,0.35408177971839905,-0.30745741724967957,0.9999097585678101,0.7366119027137756,0.5573095679283142,0.21472759544849396,0.22786524891853333,0.7372344136238098,0.5941631197929382,-0.38222935795783997,0.9909852147102356,0.7560405135154724,0.777125358581543,0.10630873590707779,0.37009695172309875,0.7543219923973083,0.8397065997123718,-0.36802735924720764,0.9702269434928894,0.5564120411872864,0.49693071842193604,0.1451498568058014,0.9990057945251465,0.5453232526779175,0.5022379755973816,-0.14490175247192383,0.999663233757019,0.3978024125099182,0.6197687983512878,0.2174622118473053,0.4734218120574951,0.39007568359375,0.6438363790512085,-0.09057080000638962,0.9606041312217712,0.23848392069339752,0.6809324622154236,0.37602344155311584,0.7266155481338501,0.21827194094657898,0.7018553614616394,0.023436354473233223,0.9737722277641296,0.24090151488780975,0.774258017539978,0.31019726395606995,0.8374816179275513,0.21420854330062866,0.8123666644096375,-0.07793178409337997,0.9671298861503601,165.8248983513866,47.588248989695344,169.84920354088922,156.28930036390153,110.76476295692413
59,0.8823848366737366,0.4178544878959656,-0.09175649285316467,0.9996665716171265,0.7785741686820984,0.34360745549201965,0.17112232744693756,0.9994914531707764,0.7795605063438416,0.3585144579410553,-0.3047589361667633,0.9999051094055176,0.7365705370903015,0.5545613765716553,0.21822509169578552,0.2316286712884903,0.7374040484428406,0.5956374406814575,-0.37630024552345276,0.9910959601402283,0.7563906908035278,0.775773823261261,0.1128077358007431,0.371873676776886,0.7543441653251648,0.8404325246810913,-0.3596831262111664,0.970700740814209,0.5546976923942566,0.4943731129169464,0.1451476514339447,0.9989957809448242,0.5447914004325867,0.506357729434967,-0.1448996663093567,0.9996590614318848,0.3968002498149872,0.6198921203613281,0.21087725460529327,0.47195693850517273,0.38878384232521057,0.6452505588531494,-0.10282059013843536,0.9597746133804321,0.23568139970302582,0.6816349029541016,0.35136985778808594,0.7263825535774231,0.2176058292388916,0.7018615007400513,0.0010477893520146608,0.9733505845069885,0.240840882062912,0.7752218246459961,0.2777244448661804,0.8366826772689819,0.2136715203523636,0.8128170967102051,-0.10201745480298996,0.9664081335067749,165.95660366879065,47.71966351620462,170.51577357883224,156.61771842090363,110.32947257747051
60,0.8820444941520691,0.41567036509513855,-0.10573776811361313,0.9996507167816162,0.7795159220695496,0.3410772383213043,0.15462833642959595,0.9994748830795288,0.7775318026542664,0.3552875816822052,-0.30655738711357117,0.9999016523361206,0.7382172346115112,0.5464661717414856,0.21286101639270782,0.23598851263523102,0.7373610734939575,0.5918039083480835,-0.3735661208629608,0.9911483526229858,0.7565881013870239,0.7746220827102661,0.11099335551261902,0.3747788369655609,0.7538174390792847,0.8390378952026367,-0.3553115129470825,0.9709343314170837,0.554179310798645,0.49277791380882263,0.14279621839523315,0.9989933967590332,0.5438117384910583,0.5041616559028625,-0.14254362881183624,0.9996578693389893,0.39691200852394104,0.618744432926178,0.21423277258872986,0.4679316580295563,0.3887564539909363,0.643307626247406,-0.08824935555458069,0.9576996564865112,0.23604710400104523,0.6816272139549255,0.35940831899642944,0.7230292558670044,0.21757300198078156,0.7004438638687134,0.01944044977426529,0.9724071621894836,0.24102802574634552,0.776166558265686,0.28970053791999817,0.8349315524101257,0.21292486786842346,0.8124954700469971,-0.08063144236803055,0.9654063582420349,166.54854778231845,47.86529828163172,170.5854999918576,156.54937997877008,110.83187382577219
61,0.8820323348045349,0.4156665802001953,-0.113172248005867,0.9996403455734253,0.7798869013786316,0.3419967591762543,0.14325103163719177,0.9994564056396484,0.7762812376022339,0.3578334152698517,-0.3046262860298157,0.9998967051506042,0.7390303015708923,0.540837824344635,0.20685963332653046,0.242773175239563,0.7363671064376831,0.5926063656806946,-0.3545316755771637,0.9910995364189148,0.7565752863883972,0.7722817659378052,0.11335505545139313,0.3788442015647888,0.7530103325843811,0.8386426568031311,-0.3259638845920563,0.9707205891609192,0.5534997582435608,0.4905718266963959,0.13721294701099396,0.9989784359931946,0.5433931946754456,0.5029259920120239,-0.1369592845439911,0.9996510148048401,0.3970421850681305,0.6169191598892212,0.20931117236614227,0.4655497670173645,0.38840892910957336,0.6412981152534485,-0.08263231068849564,0.955604612827301,0.2360992580652237,0.6816605925559998,0.3487648665904999,0.7196778059005737,0.21765321493148804,0.7004443407058716,0.018253732472658157,0.9715101718902588,0.2407960444688797,0.7764813899993896,0.281637966632843,0.8330351114273071,0.2120250165462494,0.8125471472740173,-0.08148302137851715,0.9644802808761597,166.47734881175825,48.42858928222898,170.15877581810878,157.34244027776728,111.97804145361901
62,0.8823464512825012,0.414898157119751,-0.10377541929483414,0.9996218681335449,0.7803043127059937,0.33885735273361206,0.15084713697433472,0.9994358420372009,0.7769862413406372,0.3589917719364166,-0.3036709427833557,0.999893069267273,0.738954484462738,0.5405877232551575,0.21148239076137543,0.2430948168039322,0.737540602684021,0.5959358811378479,-0.3555377721786499,0.9911351203918457,0.7563096284866333,0.7705639600753784,0.11431703716516495,0.37734708189964294,0.7534701228141785,0.8382201194763184,-0.32744595408439636,0.9708318114280701,0.553536593914032,0.49004724621772766,0.137752965092659,0.998982846736908,0.5437326431274414,0.5039708018302917,-0.13750305771827698,0.999653160572052,0.39714697003364563,0.6167896389961243,0.2086322009563446,0.46456611156463623,0.38844361901283264,0.6419915556907654,-0.08756040781736374,0.9551310539245605,0.2362092137336731,0.678941011428833,0.3489142954349518,0.7195398211479187,0.21785058081150055,0.6968835592269897,0.01536619197577238,0.9712565541267395,0.2450067698955536,0.768222987651825,0.28379878401756287,0.8326255083084106,0.21177686750888824,0.8102983236312866,-0.08473046869039536,0.9640008807182312,166.78246761073288,48.685976736218564,170.22656459596675,156.20254643187116,110.90106732404202
63,0.8826072812080383,0.4172526001930237,-0.09645523875951767,0.9996073246002197,0.7804404497146606,0.33898037672042847,0.15459364652633667,0.9994281530380249,0.7774585485458374,0.360405296087265,-0.29829728603363037,0.9998921751976013,0.7370222210884094,0.5422152876853943,0.21315628290176392,0.24512632191181183,0.7380500435829163,0.605120837688446,-0.3562202453613281,0.9912697672843933,0.7561942934989929,0.7705190777778625,0.11764563620090485,0.3778265118598938,0.7541959285736084,0.8388306498527527,-0.3317641019821167,0.9712640643119812,0.5532877445220947,0.4912750720977783,0.1381082534790039,0.9989930987358093,0.5435588955879211,0.505320131778717,-0.13785909116268158,0.9996568560600281,0.39551079273223877,0.6173162460327148,0.20924273133277893,0.4651269018650055,0.3868996202945709,0.6424786448478699,-0.09021948277950287,0.9544811844825745,0.2341054528951645,0.6788266897201538,0.3492853045463562,0.7210929989814758,0.21760119497776031,0.6969249248504639,0.01572173275053501,0.9710224270820618,0.24337038397789001,0.7684175968170166,0.28366973996162415,0.8334019780158997,0.21162234246730804,0.8098950982093811,-0.0816211849451065,0.9636070728302002,166.89549382779364,49.07177841377642,170.5718353635205,156.6213492199655,110.85618221352296
64,0.8827146887779236,0.4180186092853546,-0.09494243562221527,0.9995824694633484,0.7803052663803101,0.33758434653282166,0.15777988731861115,0.9994196891784668,0.7776595950126648,0.36107513308525085,-0.29784727096557617,0.9998913407325745,0.7349922060966492,0.5427948832511902,0.2147245705127716,0.24574169516563416,0.7379990220069885,0.6090047359466553,-0.3598722815513611,0.991317629814148,0.7562274932861328,0.7696560621261597,0.11822307109832764,0.37726014852523804,0.7552418112754822,0.839027464389801,-0.33670708537101746,0.9713475108146667,0.5533381104469299,0.4920463263988495,0.1390841156244278,0.9989917874336243,0.5436516404151917,0.5056236386299133,-0.13883262872695923,0.9996584057807922,0.39560651779174805,0.6173983216285706,0.2127676159143448,0.46281763911247253,0.3869580626487732,0.6433606743812561,-0.0913490280508995,0.9537222981452942,0.23418164253234863,0.6776148676872253,0.3636002242565155,0.7197645902633667,0.21732653677463531,0.6964008212089539,0.015292913652956486,0.970758318901062,0.24553750455379486,0.7653132677078247,0.30017176270484924,0.8326348066329956,0.2111445814371109,0.8098286986351013,-0.08219508826732635,0.9631922841072083,166.62045771783173,49.208335588023374,170.3818806754508,156.04370001259772,110.48188871049639
65,0.8819987773895264,0.4264657199382782,-0.08455012738704681,0.9995823502540588,0.7795341610908508,0.34328529238700867,0.1599298119544983,0.9994224309921265,0.7780949473381042,0.36846816539764404,-0.2758168578147888,0.9998926520347595,0.7339819073677063,0.5592254996299744,0.21597309410572052,0.24873895943164825,0.7370645403862,0.6158232688903809,-0.336952269077301,0.9913671016693115,0.754815399646759,0.7699000835418701,0.12911349534988403,0.3790825605392456,0.7556471228599548,0.8428963422775269,-0.31648364663124084,0.9712254405021667,0.5533884167671204,0.4949759542942047,0.1359885036945343,0.9989913702011108,0.5444936156272888,0.5170694589614868,-0.1357368528842926,0.9996605515480042,0.39340776205062866,0.617986261844635,0.19072481989860535,0.46698904037475586,0.3861198425292969,0.6488272547721863,-0.09415997564792633,0.9539399743080139,0.23423314094543457,0.6771740317344666,0.3315404951572418,0.7231891751289368,0.21683916449546814,0.6978701949119568,-0.004657875280827284,0.9713315367698669,0.24191676080226898,0.7655411958694458,0.26522552967071533,0.8346281051635742,0.21036551892757416,0.8098052144050598,-0.10723601281642914,0.9636750817298889,165.89934833888452,48.12072436421833,172.69541314376275,156.39492497791204,109.4659592868999
